,leiden_labels,desc_labels,ctec_db_labels
HP1526901T2D_G17,0,2,0
HP1526901T2D_L1,0,2,0
HP1526901T2D_B4,0,2,0
HP1526901T2D_K3,0,2,0
HP1526901T2D_O15,0,2,0
HP1526901T2D_J21,0,2,0
HP1526901T2D_J5,0,2,0
HP1526901T2D_L4,0,2,0
HP1526901T2D_H20,0,2,0
HP1526901T2D_N12,0,2,0
HP1526901T2D_F5,0,2,0
HP1526901T2D_O24,0,2,0
HP1526901T2D_O14,0,2,0
HP1526901T2D_C3,0,2,0
HP1526901T2D_N13,0,2,0
HP1526901T2D_D19,0,2,0
HP1526901T2D_L5,10,8,2
HP1526901T2D_F17,0,2,0
HP1526901T2D_N3,0,2,0
HP1526901T2D_K23,0,2,0
HP1526901T2D_P17,0,2,0
HP1526901T2D_O1,0,2,0
HP1526901T2D_O17,0,2,0
HP1526901T2D_K20,0,2,0
HP1526901T2D_A2,0,2,0
HP1526901T2D_H22,0,2,0
HP1526901T2D_I20,0,2,0
HP1526901T2D_B9,0,2,0
HP1526901T2D_H4,0,2,0
HP1526901T2D_M24,0,2,0
HP1526901T2D_L3,0,2,0
HP1526901T2D_P7,0,2,0
HP1526901T2D_O13,0,2,0
HP1526901T2D_N23,0,2,0
HP1526901T2D_B1,0,2,0
HP1526901T2D_N1,0,2,0
HP1526901T2D_A19,0,2,0
HP1526901T2D_I13,0,2,0
HP1526901T2D_I3,0,2,0
HP1526901T2D_M2,0,2,0
HP1526901T2D_H14,0,2,0
HP1526901T2D_E2,0,2,0
HP1526901T2D_I5,0,2,0
HP1526901T2D_P11,0,2,0
HP1526901T2D_P10,0,2,0
HP1526901T2D_C17,0,2,0
HP1526901T2D_C11,0,2,0
HP1526901T2D_H10,0,2,0
HP1526901T2D_L6,0,2,0
HP1526901T2D_P18,0,2,0
HP1526901T2D_C10,0,2,0
HP1526901T2D_G4,0,2,0
HP1526901T2D_P4,0,2,0
HP1526901T2D_I22,0,2,0
HP1526901T2D_O8,0,2,0
HP1526901T2D_A5,0,2,0
HP1526901T2D_F18,0,2,0
HP1526901T2D_D17,0,2,0
HP1526901T2D_A14,0,2,0
HP1526901T2D_B10,0,2,0
HP1526901T2D_K7,0,2,0
D101_17,7,0,1
D101_27,7,0,1
D101_29,7,0,1
D101_37,7,0,1
D101_53,4,5,13
D101_72,7,0,1
D102_1,7,0,1
D102_64,7,0,1
D102_73,7,0,1
D102_79,7,0,1
D102_87,7,0,1
D10631_2,7,0,1
D10631_3,7,0,1
D10631_10,12,10,13
D10631_24,7,0,1
D10631_34,18,14,6
D10631_45,7,0,1
D10631_56,7,0,1
D10631_63,7,0,1
D10631_65,7,0,1
D10631_68,7,0,1
D10631_76,7,0,1
D10631_85,7,0,1
D10631_88,18,14,6
D10631_90,7,0,1
D10631_92,7,0,1
D1713_1,7,0,1
D1713_2,7,0,1
D1713_3,1,0,1
D1713_4,7,0,1
D1713_5,7,0,1
D1713_10,18,14,6
D1713_12,7,0,1
D1713_13,7,0,1
D1713_14,7,0,1
D1713_17,7,0,1
D1713_20,7,10,13
D1713_22,7,0,1
D1713_25,7,0,1
D1713_30,7,0,1
D1713_31,7,0,1
D1713_32,7,0,1
D1713_35,7,0,1
D1713_41,7,0,1
D1713_43,7,0,1
D1713_46,7,0,1
D1713_47,7,0,1
D1713_48,7,0,1
D1713_49,7,0,1
D1713_52,7,14,6
D1713_53,7,0,1
D1713_54,7,0,1
D1713_55,7,0,1
D1713_56,7,0,1
D1713_57,7,0,1
D1713_59,7,0,1
D1713_64,7,0,1
D1713_65,7,0,1
D1713_66,7,0,1
D1713_73,10,0,1
D1713_74,7,0,1
D1713_75,7,0,1
D1713_77,7,0,1
D1713_79,7,0,1
D1713_81,7,0,1
D1713_82,7,0,1
D1713_83,7,0,1
D1713_84,7,0,1
D1713_85,7,0,1
D1713_86,7,0,1
D1713_87,7,0,1
D1713_88,7,0,1
D1713_92,7,0,1
D1713_94,7,0,1
D172444_15,7,0,1
D172444_18,18,14,6
D172444_59,7,0,1
D17All1_9,7,0,1
D17All1_11,7,0,1
D17All1_16,7,0,1
D17All1_20,7,0,1
D17All1_24,7,0,1
D17All1_25,7,0,1
D17All1_26,7,0,1
D17All1_29,7,0,1
D17All1_31,7,0,1
D17All1_32,7,0,1
D17All1_41,7,0,1
D17All1_44,7,0,1
D17All1_45,7,0,1
D17All1_47,7,0,1
D17All1_48,7,0,1
D17All1_53,7,0,1
D17All1_56,7,0,1
D17All1_65,7,0,1
D17All1_76,7,0,1
D17All1_78,7,0,1
D17All1_79,7,0,1
D17All1_84,7,0,1
D17All1_86,7,0,1
D17All1_96,7,0,1
D17All2_4,6,0,1
D17All2_8,7,0,1
D17All2_18,7,0,1
D17All2_23,7,0,1
D17All2_29,7,0,1
D17All2_48,7,0,1
D17All2_53,7,0,1
D17All2_54,7,0,1
D17All2_58,7,0,1
D17All2_59,7,0,1
D17All2_64,18,14,6
D17All2_66,7,0,1
D17All2_70,7,0,1
D17All2_71,7,0,1
D17All2_72,7,0,1
D17All2_76,7,0,1
D17All2_77,7,0,1
D17All2_81,7,0,1
D17All2_91,7,0,1
D17TGFB_3,7,0,1
D17TGFB_5,7,0,1
D17TGFB_19,7,0,1
D17TGFB_24,7,0,1
D17TGFB_25,7,0,1
D17TGFB_27,12,10,13
D17TGFB_28,7,0,1
D17TGFB_29,18,14,6
D17TGFB_34,12,5,13
D17TGFB_37,12,5,13
D17TGFB_55,12,5,13
D17TGFB_64,1,0,1
D17TGFB_72,12,5,13
D17TGFB_79,7,14,6
D17TGFB_81,7,0,1
D17TGFB_83,7,0,1
D17TGFB_86,7,0,1
D17TGFB_87,7,0,1
D17TGFB_88,7,0,1
D2ex_4,7,0,1
D2ex_5,7,0,1
D2ex_6,7,0,1
D2ex_7,7,0,1
D2ex_8,7,0,1
D2ex_9,7,0,1
D2ex_11,18,14,6
D2ex_12,7,0,1
D2ex_14,7,0,1
D2ex_17,7,0,1
D2ex_19,7,0,1
D2ex_20,7,0,1
D2ex_22,7,0,1
D2ex_23,7,0,1
D2ex_25,7,0,1
D2ex_27,7,0,1
D2ex_29,7,0,1
D2ex_30,7,0,1
D2ex_33,7,0,1
D2ex_35,7,0,1
D2ex_36,7,0,1
D2ex_38,7,0,1
D2ex_47,7,0,1
D2ex_49,7,14,6
D2ex_52,7,0,1
D2ex_53,7,0,1
D2ex_55,7,0,1
D2ex_56,7,0,1
D2ex_57,7,0,1
D2ex_58,18,14,6
D2ex_62,7,0,1
D2ex_67,7,0,1
D2ex_68,7,5,13
D2ex_71,7,0,1
D2ex_72,7,0,1
D2ex_73,18,14,6
D2ex_74,7,14,6
D2ex_75,7,0,1
D2ex_77,7,0,1
D2ex_82,7,0,1
D2ex_83,7,5,13
D2ex_84,7,0,1
D2ex_85,7,0,1
D2ex_88,7,0,1
D2ex_89,7,0,1
D2ex_90,12,5,13
D3en1_29,18,14,6
D3en1_30,7,0,1
D3en1_50,7,0,1
D3en1_60,18,14,6
D3en1_71,7,0,1
D3en1_75,7,0,1
D3en1_79,7,0,1
D3en1_87,7,0,1
D3en1_88,7,0,1
D3en2_24,18,14,6
D3en2_60,7,0,1
D3en2_62,7,0,1
D3en2_68,18,14,6
D3en2_71,7,0,1
D3en2_91,7,0,1
D3en3_6,7,14,6
D3en3_53,7,0,1
D3en3_87,7,0,1
D3en4_4,18,14,6
D3en4_6,7,0,1
D3en4_23,7,0,1
D3en4_41,7,0,1
D3en4_61,7,0,1
D3en4_63,7,0,1
D3en4_64,7,0,1
D3en4_65,7,0,1
D3en4_73,7,0,1
D3en4_74,12,14,6
D3ex_4,18,14,6
D3ex_9,7,0,1
D3ex_12,7,0,1
D3ex_34,18,14,6
D3ex_91,7,0,1
D71_6,7,0,1
D71_12,7,0,1
D71_14,7,0,1
D71_18,7,0,1
D71_23,7,0,1
D71_27,7,0,1
D71_28,7,0,1
D71_31,7,0,1
D71_33,7,0,1
D71_41,7,0,1
D71_45,7,0,1
D71_52,7,0,1
D71_53,7,0,1
D71_56,7,0,1
D71_64,7,0,1
D71_65,7,0,1
D71_66,7,0,1
D71_67,7,0,1
D71_69,7,0,1
D71_70,7,0,1
D71_71,7,0,1
D71_72,6,5,13
D71_73,7,0,1
D71_75,7,0,1
D71_80,12,5,13
D71_81,7,0,1
D71_85,7,0,1
D71_95,1,0,1
D72_4,7,0,1
D72_23,7,0,1
D72_31,7,0,1
D72_32,7,0,1
D72_34,7,0,1
D72_37,7,0,1
D72_43,7,0,1
D72_49,7,0,1
D72_52,7,0,1
D72_53,7,0,1
D72_61,7,0,1
D72_65,7,0,1
D72_66,7,0,1
D72_68,7,0,1
D72_72,7,0,1
D72_76,7,0,1
D72_78,18,14,6
D72_82,7,0,1
D72_86,7,0,1
D72_93,7,0,1
D73_2,7,0,1
D73_5,7,0,1
D73_8,1,0,1
D73_11,7,0,1
D73_18,7,0,1
D73_19,7,0,1
D73_23,7,0,1
D73_24,7,0,1
D73_25,7,14,6
D73_26,7,0,1
D73_27,7,0,1
D73_29,7,0,1
D73_34,7,0,1
D73_40,7,0,1
D73_46,7,0,1
D73_49,7,0,1
D73_50,7,0,1
D73_51,7,0,1
D73_54,7,0,1
D73_57,7,0,1
D73_60,7,0,1
D73_63,7,0,1
D73_64,7,0,1
D73_65,7,0,1
D73_70,7,0,1
D73_71,7,0,1
D73_73,7,0,1
D73_78,7,0,1
D73_84,7,0,1
D73_89,7,0,1
D73_96,7,0,1
D74_6,7,0,1
D74_13,7,0,1
D74_15,18,14,6
D74_17,7,0,1
D74_18,7,0,1
D74_22,7,0,1
D74_23,7,0,1
D74_24,7,0,1
D74_26,7,0,1
D74_27,7,0,1
D74_28,7,0,1
D74_31,7,0,1
D74_34,7,0,1
D74_37,7,0,1
D74_39,7,0,1
D74_43,7,0,1
D74_46,7,0,1
D74_47,7,0,1
D74_54,7,0,1
D74_58,7,0,1
D74_60,7,0,1
D74_63,7,0,1
D74_69,7,0,1
D74_71,7,0,1
D74_74,7,0,1
D74_78,1,0,1
D74_79,7,0,1
D74_91,7,14,6
D74_93,7,0,1
D74_94,1,0,1
D28-1_5,7,0,1
D28-1_13,1,0,1
D28-1_49,1,0,1
D28-1_52,1,0,1
D28-1_66,1,0,1
D28-1_73,4,5,13
D28-1_77,1,0,1
D28-1_80,7,0,1
D28-1_90,1,0,1
D28-1_91,1,0,1
D28-2_13,7,0,1
D28-2_16,1,0,1
D28-2_17,1,0,1
D28-2_26,1,0,1
D28-2_29,1,0,1
D28-2_40,1,0,1
D28-2_64,7,0,1
D28-3_29,1,0,1
D28-3_49,1,0,1
D28-3_53,1,0,1
D28-3_54,1,0,1
D28-3_63,7,0,1
D28-3_73,1,0,1
D28-3_86,1,0,1
D28-4_22,1,0,1
D28-4_43,1,0,1
D28-4_50,1,0,1
D28-4_52,1,0,1
D28-4_55,1,0,1
D28-4_73,7,0,1
D28-4_74,1,0,1
D28-4_78,1,0,1
D28-4_91,1,0,1
D28-5_4,1,0,1
D28-5_16,1,0,1
D28-5_26,7,0,1
D28-5_30,4,5,13
D28-5_61,1,0,1
D28-5_66,1,0,1
D28-5_75,1,0,1
D28-6_16,1,0,1
D28-6_17,1,0,1
D28-6_39,1,0,1
D28-6_75,1,0,1
D28-7_15,1,0,1
D28-7_18,1,0,1
D28-7_42,1,0,1
D28-7_50,1,5,13
D28-7_76,1,0,1
D28-7_85,1,0,1
D28-7_87,1,0,1
D28-7_89,1,0,1
D28-8_1,1,0,1
D28-8_28,1,0,1
D28-8_31,1,0,1
D28-8_37,4,5,13
D28-8_51,12,5,13
D28-8_55,1,0,1
D28-8_62,4,5,13
D28-8_78,1,0,1
D28-8_87,1,0,1
D28-8_90,7,0,1
D29-1_54,1,0,1
D29-1_65,1,0,1
D29-2_7,7,0,1
D29-2_12,1,0,1
D29-2_57,1,0,1
D29-2_61,1,0,1
D29-2_63,1,0,1
D29-2_65,7,0,1
D29-2_88,7,0,1
D29-3_12,7,0,1
D29-3_17,1,0,1
D29-3_50,7,0,1
D29-4_45,1,0,1
D29-4_47,7,0,1
D29-5_64,7,0,1
D29-5_89,1,0,1
D29-7_20,1,0,1
D29-8_63,1,0,1
D29-8_75,1,0,1
D29-8_88,1,0,1
D30-1_13,1,0,1
D30-1_31,1,0,1
D30-1_42,1,0,1
D30-1_43,1,0,1
D30-1_46,1,0,1
D30-1_78,1,0,1
D30-1_88,1,0,1
D30-2_4,1,0,1
D30-2_9,1,0,1
D30-2_35,1,0,1
D30-2_40,1,0,1
D30-2_50,7,0,1
D30-2_58,1,0,1
D30-3_8,1,0,1
D30-3_12,7,0,1
D30-3_17,1,0,1
D30-3_24,7,5,13
D30-3_32,1,0,1
D30-3_49,1,0,1
D30-3_56,7,0,1
D30-3_90,1,0,1
D30-4_7,1,0,1
D30-4_13,1,0,1
D30-4_16,1,0,1
D30-4_27,7,0,1
D30-4_31,1,0,1
D30-4_38,1,0,1
D30-4_42,1,0,1
D30-4_44,1,0,1
D30-4_46,1,0,1
D30-4_51,7,0,1
D30-4_53,1,0,1
D30-4_58,1,0,1
D30-4_91,1,0,1
D30-4_92,1,0,1
D30-4_93,1,0,1
D30-5_5,1,0,1
D30-5_9,1,0,1
D30-5_31,1,0,1
D30-5_34,1,0,1
D30-5_38,1,0,1
D30-5_42,1,0,1
D30-5_44,1,0,1
D30-5_46,1,0,1
D30-5_50,1,0,1
D30-5_58,1,0,1
D30-5_61,1,0,1
D30-5_64,1,0,1
D30-5_78,1,0,1
D30-5_81,1,0,1
D30-6_12,1,0,1
D30-6_20,7,0,1
D30-6_25,1,0,1
D30-6_34,1,0,1
D30-6_48,1,0,1
D30-6_52,1,0,1
D30-6_57,1,0,1
D30-6_61,7,0,1
D30-6_64,1,0,1
D30-6_69,1,0,1
D30-6_77,1,0,1
D30-6_78,1,0,1
D30-6_86,1,0,1
D30-7_15,1,0,1
D30-7_17,1,0,1
D30-7_35,1,0,1
D30-7_46,1,0,1
D30-7_51,1,0,1
D30-7_74,1,0,1
D30-7_83,1,0,1
D30-7_85,1,0,1
D30-8_4,1,0,1
D30-8_8,1,0,1
D30-8_16,1,0,1
D30-8_22,7,0,1
D30-8_29,1,0,1
D30-8_38,1,0,1
D30-8_82,1,0,1
D30-8_93,1,0,1
D31-1_12,1,0,1
D31-1_16,1,0,1
D31-1_50,1,0,1
D31-1_55,1,0,1
D31-1_62,1,0,1
D31-1_72,7,0,1
D31-1_76,1,0,1
D31-1_77,1,0,1
D31-1_82,1,0,1
D31-1_83,7,0,1
D31-1_84,1,0,1
D31-1_90,1,0,1
D31-1_93,1,0,1
D31-2_10,1,0,1
D31-2_17,1,0,1
D31-2_20,1,0,1
D31-2_21,1,0,1
D31-2_35,1,0,1
D31-2_37,1,0,1
D31-2_40,7,0,1
D31-2_41,1,0,1
D31-2_54,1,0,1
D31-2_59,1,0,1
D31-2_62,1,0,1
D31-2_68,1,0,1
D31-2_73,1,0,1
D31-2_76,1,0,1
D31-2_77,1,0,1
D31-2_78,1,0,1
D31-2_84,1,0,1
D31-2_94,1,0,1
D31-3_12,1,0,1
D31-3_21,1,0,1
D31-3_37,1,0,1
D31-3_65,1,0,1
D31-3_81,1,0,1
D31-3_82,1,0,1
D31-4_33,1,0,1
D31-4_35,1,0,1
D31-4_38,1,0,1
D31-4_56,1,0,1
D31-4_57,1,0,1
D31-4_68,1,0,1
D31-4_69,1,0,1
D31-4_71,1,0,1
D31-4_73,1,0,1
D31-4_76,1,0,1
D31-4_77,1,0,1
D31-5_13,1,0,1
D31-5_14,1,0,1
D31-5_19,7,0,1
D31-5_37,1,0,1
D31-5_41,1,0,1
D31-5_51,1,0,1
D31-5_64,7,0,1
D31-5_65,1,0,1
D31-5_73,1,0,1
D31-5_81,1,0,1
D31-5_91,1,0,1
D31-6_4,1,0,1
D31-6_27,1,0,1
D31-6_28,1,0,1
D31-6_34,1,0,1
D31-6_37,1,0,1
D31-6_41,1,0,1
D31-6_44,1,0,1
D31-6_50,1,0,1
D31-6_51,7,0,1
D31-6_68,1,0,1
D31-6_72,1,0,1
D31-6_79,7,0,1
D31-6_82,1,0,1
D31-6_93,1,0,1
D31-7_10,1,0,1
D31-7_16,1,0,1
D31-7_18,1,0,1
D31-7_23,1,0,1
D31-7_26,7,0,1
D31-7_29,7,0,1
D31-7_42,1,0,1
D31-7_56,1,0,1
D31-7_57,1,0,1
D31-7_73,1,0,1
D31-7_89,1,0,1
D31-8_19,7,0,1
D31-8_20,1,0,1
D31-8_23,1,0,1
D31-8_30,7,0,1
D31-8_37,1,0,1
D31-8_45,1,0,1
D31-8_58,1,0,1
D31-8_75,1,0,1
D31-8_77,1,0,1
D31-8_80,1,0,1
D31-8_85,1,0,1
D31-8_90,7,0,1
D31-8_94,1,0,1
10th_C10_S104,7,0,1
10th_C24_S90,7,0,1
10th_C4_S103,1,0,1
10th_C54_S124,7,0,1
10th_C68_S75,7,0,1
10th_C73_S84,1,0,1
10th_C7_S60,1,0,1
10th_C80_S77,1,0,1
10th_C88_S130,1,0,1
11th-C24_S49,1,0,1
11th-C26_S12,1,0,1
11th-C43_S7,1,0,1
11th-C4_S62,1,0,1
11th-C55_S24,1,0,1
11th-C58_S71,1,0,1
11th-C68_S34,7,0,1
11th-C7_S16,1,0,1
12th-C56_S211,1,0,1
13th_C49_S155,1,0,1
13th_C8_S140,1,0,1
3rd-C20_S22,7,0,1
4th-C70_S46,18,14,6
4th-C81_S64,1,0,1
5th-C11_S91,1,0,1
5th-C30_S105,7,0,1
5th-C41_S113,7,0,1
5th-C43_S121,7,0,1
5th-C57_S96,1,0,1
7th-C17_S29,18,14,6
7th-C47_S81,7,0,1
7th-C76_S52,1,0,1
7th-C81_S56,1,0,1
7th-C88_S75,7,0,1
8th-C67_S117,1,0,1
8th-C73_S130,1,0,1
9th-C61_S25,1,0,1
AZ_C3,7,0,1
AZ_F9,1,0,1
AZ_C9,1,0,1
HP1502401_H23,1,0,1
HP1502401_G23,1,0,1
HP1502401_D18,1,0,1
HP1502401_L5,1,0,1
HP1502401_H21,7,0,1
HP1502401_N18,1,0,1
HP1502401_I2,1,0,1
HP1502401_L18,7,0,1
HP1502401_D4,1,0,1
HP1502401_J15,1,0,1
HP1502401_J19,1,0,1
HP1502401_O10,1,0,1
HP1502401_C12,1,0,1
HP1502401_J17,1,0,1
HP1502401_N10,1,0,1
HP1502401_J24,1,0,1
HP1502401_M16,7,0,1
HP1502401_I21,1,0,1
HP1502401_N16,1,0,1
HP1504101T2D_B8,1,0,1
HP1504101T2D_E19,1,11,4
HP1504101T2D_H18,1,0,1
HP1504101T2D_O24,1,0,1
HP1504901_J10,1,0,1
HP1504901_O11,7,0,1
HP1504901_P11,7,0,1
HP1504901_F8,1,0,1
HP1504901_N18,1,0,1
HP1504901_I10,1,0,1
HP1504901_O14,7,0,1
HP1504901_P7,1,0,1
HP1504901_J13,7,0,1
HP1504901_E6,1,0,1
HP1504901_J15,16,12,5
HP1504901_L16,1,0,1
HP1504901_B14,1,0,1
HP1504901_K23,7,0,1
HP1504901_G11,1,0,1
HP1504901_J5,1,0,1
HP1506401_G2,1,0,1
HP1506401_O2,1,0,1
HP1506401_N10,1,0,1
HP1506401_D15,1,0,1
HP1506401_D21,1,0,1
HP1506401_F7,1,0,1
HP1506401_G21,1,0,1
HP1506401_B17,1,0,1
HP1506401_J5,1,0,1
HP1506401_M16,1,0,1
HP1506401_A18,1,0,1
HP1506401_C12,1,0,1
HP1506401_E6,1,0,1
HP1506401_A13,1,0,1
HP1506401_H4,1,0,1
HP1506401_O4,1,0,1
HP1506401_L21,1,0,1
HP1506401_I24,1,0,1
HP1506401_F21,1,0,1
HP1506401_J8,1,0,1
HP1506401_K17,1,0,1
HP1506401_N16,1,0,1
HP1506401_D8,1,0,1
HP1506401_H7,1,0,1
HP1506401_M21,1,0,1
HP1506401_P11,1,0,1
HP1506401_L10,1,0,1
HP1506401_P5,1,0,1
HP1506401_D10,1,0,1
HP1506401_L20,1,0,1
HP1506401_C17,1,0,1
HP1506401_J7,1,0,1
HP1506401_D2,1,0,1
HP1506401_G18,1,0,1
HP1506401_E17,1,0,1
HP1506401_G19,1,0,1
HP1506401_L4,1,0,1
HP1506401_L13,1,0,1
HP1506401_H6,1,0,1
HP1506401_F10,1,0,1
HP1506401_I4,1,0,1
HP1506401_D17,1,0,1
HP1506401_P22,1,0,1
HP1506401_O8,1,0,1
HP1506401_I21,1,0,1
HP1506401_F19,1,0,1
HP1506401_A20,1,0,1
HP1506401_P18,7,0,1
HP1506401_L1,1,0,1
HP1506401_G20,1,0,1
HP1506401_A4,1,0,1
HP1506401_P1,1,0,1
HP1506401_J20,1,0,1
HP1506401_P21,1,0,1
HP1506401_H2,1,0,1
HP1506401_K19,1,0,1
HP1506401_C16,1,0,1
HP1506401_K4,1,0,1
HP1506401_F23,1,0,1
HP1506401_P9,1,0,1
HP1506401_K16,1,0,1
HP1506401_H23,1,0,1
HP1506401_I16,7,0,1
HP1506401_I3,1,0,1
HP1506401_B24,1,0,1
HP1506401_G23,1,0,1
HP1506401_N17,1,0,1
HP1506401_D18,7,0,1
HP1506401_M11,1,0,1
HP1506401_A12,1,0,1
HP1506401_J22,1,0,1
HP1506401_E19,1,0,1
HP1506401_H9,1,0,1
HP1506401_D22,7,0,1
HP1506401_J21,1,0,1
HP1506401_P4,1,0,1
HP1506401_B18,1,0,1
HP1506401_B23,1,0,1
HP1506401_D1,1,0,1
HP1506401_D7,1,0,1
HP1507101_J15,1,0,1
HP1507101_K16,1,0,1
HP1507101_G10,1,0,1
HP1507101_H16,1,0,1
HP1507101_N17,1,0,1
HP1507101_F15,1,0,1
HP1507101_O12,1,0,1
HP1507101_N8,1,0,1
HP1507101_P1,1,0,1
HP1508501T2D_K2,1,0,1
HP1508501T2D_G2,1,0,1
HP1508501T2D_I1,1,0,1
HP1508501T2D_C2,1,0,1
HP1508501T2D_G3,1,0,1
HP1508501T2D_G1,1,0,1
HP1508501T2D_K13,7,0,1
HP1508501T2D_N1,1,0,1
HP1508501T2D_B18,1,0,1
HP1508501T2D_C6,1,0,1
HP1508501T2D_O3,1,0,1
HP1508501T2D_M17,1,0,1
HP1508501T2D_M3,1,0,1
HP1508501T2D_L20,1,0,1
HP1508501T2D_L8,7,0,1
HP1508501T2D_P14,12,5,13
HP1508501T2D_F4,1,0,1
HP1508501T2D_F12,1,0,1
HP1508501T2D_N9,1,0,1
HP1508501T2D_B17,1,0,1
HP1508501T2D_J11,1,0,1
HP1508501T2D_N7,1,0,1
HP1508501T2D_M15,1,0,1
HP1508501T2D_K22,1,0,1
HP1508501T2D_H17,1,0,1
HP1508501T2D_M22,1,0,1
HP1508501T2D_H20,7,0,1
HP1508501T2D_F8,1,0,1
HP1508501T2D_E15,1,0,1
HP1508501T2D_N19,7,0,1
HP1508501T2D_B19,1,0,1
HP1508501T2D_N17,1,0,1
HP1508501T2D_N2,1,0,1
HP1508501T2D_N22,1,0,1
HP1508501T2D_C24,1,0,1
HP1508501T2D_H13,1,0,1
HP1508501T2D_L21,1,0,1
HP1508501T2D_E7,1,0,1
HP1508501T2D_I11,1,0,1
HP1508501T2D_K7,1,0,1
HP1508501T2D_O9,1,0,1
HP1508501T2D_I17,1,0,1
HP1508501T2D_L11,1,0,1
HP1508501T2D_G14,1,0,1
HP1508501T2D_J13,1,0,1
HP1508501T2D_A7,1,0,1
HP1508501T2D_P12,1,0,1
HP1508501T2D_C19,1,0,1
HP1508501T2D_E17,1,0,1
HP1508501T2D_H9,7,0,1
HP1508501T2D_F15,1,0,1
HP1508501T2D_C21,1,0,1
HP1508501T2D_C15,1,0,1
HP1508501T2D_N15,1,0,1
HP1508501T2D_L23,1,0,1
HP1508501T2D_B24,7,0,1
HP1508501T2D_O8,1,0,1
HP1508501T2D_D24,1,0,1
HP1508501T2D_K15,1,0,1
HP1508501T2D_J22,1,0,1
HP1508501T2D_N23,1,0,1
HP1508501T2D_A17,1,0,1
HP1508501T2D_L24,1,0,1
HP1508501T2D_C11,1,0,1
HP1508501T2D_C18,1,0,1
HP1508501T2D_O12,1,0,1
HP1508501T2D_J14,1,0,1
HP1508501T2D_L5,1,0,1
HP1508501T2D_M23,7,0,1
HP1508501T2D_N10,1,0,1
HP1508501T2D_K23,1,0,1
HP1508501T2D_I4,1,0,1
HP1508501T2D_N6,1,0,1
HP1508501T2D_J16,1,0,1
HP1508501T2D_G13,1,0,1
HP1508501T2D_I12,1,0,1
HP1508501T2D_E11,1,0,1
HP1508501T2D_I13,1,0,1
HP1508501T2D_L9,1,0,1
HP1508501T2D_E9,1,0,1
HP1508501T2D_D22,7,0,1
HP1508501T2D_E16,1,0,1
HP1508501T2D_I21,1,0,1
HP1508501T2D_K3,1,0,1
HP1508501T2D_N8,1,0,1
HP1508501T2D_J15,1,0,1
HP1509101_E3,1,0,1
HP1509101_J22,1,0,1
HP1509101_K19,1,0,1
HP1509101_M14,1,0,1
HP1509101_K15,1,0,1
HP1509101_A24,1,0,1
HP1509101_B9,1,0,1
HP1509101_P17,1,0,1
HP1509101_P9,7,0,1
HP1509101_L13,1,0,1
HP1509101_J11,1,0,1
HP1509101_D17,1,0,1
HP1509101_N7,1,0,1
HP1509101_F24,1,0,1
HP1509101_F2,1,0,1
HP1509101_B24,1,0,1
HP1509101_M16,1,0,1
HP1509101_P6,1,0,1
HP1509101_L3,1,0,1
HP1509101_J9,1,0,1
HP1509101_B19,1,0,1
HP1509101_D23,1,0,1
HP1509101_G4,1,0,1
HP1509101_P22,1,0,1
HP1509101_E24,1,0,1
HP1509101_G10,1,0,1
HP1509101_J23,1,0,1
HP1509101_I12,1,0,1
HP1509101_O14,1,0,1
HP1509101_L16,1,0,1
HP1509101_K10,7,0,1
HP1509101_B23,1,0,1
HP1509101_I16,1,0,1
HP1509101_A8,1,0,1
HP1509101_C21,1,0,1
HP1509101_P5,1,0,1
HP1509101_N6,1,0,1
HP1509101_N10,1,0,1
HP1509101_O17,1,0,1
HP1509101_P8,7,0,1
HP1509101_C6,1,0,1
HP1509101_F22,1,0,1
HP1509101_F7,1,0,1
HP1509101_E10,7,0,1
HP1509101_E9,1,0,1
HP1509101_A17,1,0,1
HP1509101_H20,1,0,1
HP1509101_D21,1,0,1
HP1509101_I6,1,0,1
HP1525301T2D_P14,1,0,1
HP1525301T2D_O14,1,0,1
HP1525301T2D_H14,1,0,1
HP1525301T2D_P1,1,0,1
HP1525301T2D_K16,1,0,1
HP1525301T2D_C3,1,0,1
HP1525301T2D_D1,1,0,1
HP1525301T2D_I18,1,0,1
HP1525301T2D_M11,1,0,1
HP1525301T2D_I23,1,0,1
HP1525301T2D_K14,1,0,1
HP1525301T2D_J7,1,0,1
HP1525301T2D_C4,1,0,1
HP1525301T2D_J21,1,0,1
HP1525301T2D_C6,1,0,1
HP1525301T2D_G3,1,0,1
HP1525301T2D_E11,1,0,1
HP1525301T2D_N4,1,0,1
HP1525301T2D_B24,1,0,1
HP1525301T2D_O20,1,0,1
HP1525301T2D_G13,1,0,1
HP1525301T2D_L23,1,0,1
HP1525301T2D_I1,1,0,1
HP1525301T2D_C24,1,0,1
HP1525301T2D_G14,1,0,1
HP1525301T2D_L1,1,0,1
HP1525301T2D_I10,1,0,1
HP1525301T2D_G20,1,0,1
HP1525301T2D_H24,1,0,1
HP1525301T2D_P13,1,0,1
HP1525301T2D_D2,7,0,1
HP1525301T2D_I3,1,0,1
HP1525301T2D_K21,1,0,1
HP1525301T2D_H3,1,0,1
HP1525301T2D_N5,1,0,1
HP1525301T2D_A17,1,0,1
HP1525301T2D_C13,1,0,1
HP1525301T2D_I19,1,0,1
HP1525301T2D_J15,1,0,1
HP1525301T2D_P21,1,0,1
HP1525301T2D_P5,1,0,1
